Auth1,Auth2
"Guo,H.G.","Gallo,R.C."
"Guo,H.G.","Reitz,M.S."
"Browning,P.","Nicholas,J."
"Browning,P.","Hayward,G.S."
"Browning,P.","Tschachler,E."
"Browning,P.","Jiang,Y.W."
"Browning,P.","Sadowska,M."
"Browning,P.","Raffeld,M."
"Browning,P.","Colombini,S."
"Browning,P.","Gallo,R.C."
"Browning,P.","Reitz,M.S."
"Nicholas,J.","Hayward,G.S."
"Nicholas,J.","Tschachler,E."
"Nicholas,J.","Jiang,Y.W."
"Nicholas,J.","Sadowska,M."
"Nicholas,J.","Raffeld,M."
"Nicholas,J.","Colombini,S."
"Nicholas,J.","Gallo,R.C."
"Nicholas,J.","Reitz,M.S."
"Hayward,G.S.","Tschachler,E."
"Hayward,G.S.","Jiang,Y.W."
"Hayward,G.S.","Sadowska,M."
"Hayward,G.S.","Raffeld,M."
"Hayward,G.S.","Colombini,S."
"Hayward,G.S.","Gallo,R.C."
"Hayward,G.S.","Reitz,M.S."
"Tschachler,E.","Jiang,Y.W."
"Tschachler,E.","Sadowska,M."
"Tschachler,E.","Raffeld,M."
"Tschachler,E.","Colombini,S."
"Tschachler,E.","Gallo,R.C."
"Tschachler,E.","Reitz,M.S."
"Jiang,Y.W.","Sadowska,M."
"Jiang,Y.W.","Raffeld,M."
"Jiang,Y.W.","Colombini,S."
"Jiang,Y.W.","Gallo,R.C."
"Jiang,Y.W.","Reitz,M.S."
"Sadowska,M.","Raffeld,M."
"Sadowska,M.","Colombini,S."
"Sadowska,M.","Gallo,R.C."
"Sadowska,M.","Reitz,M.S."
"Raffeld,M.","Colombini,S."
"Raffeld,M.","Gallo,R.C."
"Raffeld,M.","Reitz,M.S."
"Colombini,S.","Gallo,R.C."
"Colombini,S.","Reitz,M.S."
"Gallo,R.C.","Reitz,M.S."
"Tami,C.","Kaplan,G."
"Tami,C.","Piccone,M.E."
"Tami,C.","Palma,E.L."
"Kaplan,G.","Piccone,M.E."
"Kaplan,G.","Palma,E.L."
"Piccone,M.E.","Palma,E.L."
"de Miranda,J.R.","Munoz,M."
"Lauzon,H.","Arif,B.M."
"Lauzon,H.","Ladd,T."
"Lauzon,H.","Palli,R."
"Arif,B.M.","Ladd,T."
"Arif,B.M.","Palli,R."
"Ladd,T.","Palli,R."
"Verma,N.K.","Huan,P.T."
"McCoy,R.J.","Sheppard,M."
"McCoy,R.J.","Johnson,M.A."
"Sheppard,M.","Johnson,M.A."
"Schmura,S.M.","Oberste,M.S."
"Roye,M.R.","Wernecke,M.E."
"Roye,M.R.","McLaughlin,W.A."
"Roye,M.R.","Nakhla,M.K."
"Roye,M.R.","Maxwell,D.P."
"Wernecke,M.E.","McLaughlin,W.A."
"Wernecke,M.E.","Nakhla,M.K."
"Wernecke,M.E.","Maxwell,D.P."
"McLaughlin,W.A.","Nakhla,M.K."
"McLaughlin,W.A.","Maxwell,D.P."
"Nakhla,M.K.","Maxwell,D.P."
"Nagesha,H.S.","Holmes,I.H."
"Hunt,J.C.","Golden,A.M."
"Hunt,J.C.","Lund,J.K."
"Hunt,J.C.","Gurtler,L.G."
"Hunt,J.C.","Zekeng,L."
"Hunt,J.C.","Obiang,J."
"Hunt,J.C.","Kaptue,L."
"Hunt,J.C.","Hampl,H."
"Hunt,J.C.","Vallari,A."
"Hunt,J.C.","Devare,S.G."
"Golden,A.M.","Lund,J.K."
"Golden,A.M.","Gurtler,L.G."
"Golden,A.M.","Zekeng,L."
"Golden,A.M.","Obiang,J."
"Golden,A.M.","Kaptue,L."
"Golden,A.M.","Hampl,H."
"Golden,A.M.","Vallari,A."
"Golden,A.M.","Devare,S.G."
"Lund,J.K.","Gurtler,L.G."
"Lund,J.K.","Zekeng,L."
"Lund,J.K.","Obiang,J."
"Lund,J.K.","Kaptue,L."
"Lund,J.K.","Hampl,H."
"Lund,J.K.","Vallari,A."
"Lund,J.K.","Devare,S.G."
"Gurtler,L.G.","Zekeng,L."
"Gurtler,L.G.","Obiang,J."
"Gurtler,L.G.","Kaptue,L."
"Gurtler,L.G.","Hampl,H."
"Gurtler,L.G.","Vallari,A."
"Gurtler,L.G.","Devare,S.G."
"Zekeng,L.","Obiang,J."
"Zekeng,L.","Kaptue,L."
"Zekeng,L.","Hampl,H."
"Zekeng,L.","Vallari,A."
"Zekeng,L.","Devare,S.G."
"Obiang,J.","Kaptue,L."
"Obiang,J.","Hampl,H."
"Obiang,J.","Vallari,A."
"Obiang,J.","Devare,S.G."
"Kaptue,L.","Hampl,H."
"Kaptue,L.","Vallari,A."
"Kaptue,L.","Devare,S.G."
"Hampl,H.","Vallari,A."
"Hampl,H.","Devare,S.G."
"Vallari,A.","Devare,S.G."
"Lu,M.","Iatrou,K."
"Hu,C.C.","Ghabrial,S.A."
"Nicholas,J.","Ruvolo,V."
"Nicholas,J.","Zong,J."
"Nicholas,J.","Ciufo,D."
"Nicholas,J.","Guo,H.-G."
"Nicholas,J.","Reitz,M.S"
"Nicholas,J.",",Hayward,G.S."
"Ruvolo,V.","Zong,J."
"Ruvolo,V.","Ciufo,D."
"Ruvolo,V.","Guo,H.-G."
"Ruvolo,V.","Reitz,M.S"
"Ruvolo,V.",",Hayward,G.S."
"Zong,J.","Ciufo,D."
"Zong,J.","Guo,H.-G."
"Zong,J.","Reitz,M.S"
"Zong,J.",",Hayward,G.S."
"Ciufo,D.","Guo,H.-G."
"Ciufo,D.","Reitz,M.S"
"Ciufo,D.",",Hayward,G.S."
"Guo,H.-G.","Reitz,M.S"
"Guo,H.-G.",",Hayward,G.S."
"Reitz,M.S",",Hayward,G.S."
"Lupiani,B.","Reddy,S.M."
"Lupiani,B.","Subramanian,K."
"Lupiani,B.",Samal S.K.
"Reddy,S.M.","Subramanian,K."
"Reddy,S.M.",Samal S.K.
"Subramanian,K.",Samal S.K.
"Smith,J.M.","Kraiselburd,E.N."
"Smith,J.M.","Torres,J.V."
"Kraiselburd,E.N.","Torres,J.V."
