"Auth1","Auth2"
"Nakashima,N.","Watanabe,H."
"Motokawa,K.","Hohdatsu,T."
"Motokawa,K.","Hashimoto,H."
"Motokawa,K.","Koyama,H."
"Hohdatsu,T.","Hashimoto,H."
"Hohdatsu,T.","Koyama,H."
"Hashimoto,H.","Koyama,H."
"Maoka,T.","Kashiwazaki,S."
"Maoka,T.","Tsuda,S."
"Maoka,T.","Usugi,T."
"Maoka,T.","Hibino,H."
"Kashiwazaki,S.","Tsuda,S."
"Kashiwazaki,S.","Usugi,T."
"Kashiwazaki,S.","Hibino,H."
"Tsuda,S.","Usugi,T."
"Tsuda,S.","Hibino,H."
"Usugi,T.","Hibino,H."
"Kennedy,M.A.","Ramsay,E."
"Kennedy,M.A.","Diderrich,V."
"Kennedy,M.A.","Richman,L."
"Kennedy,M.A.","Allen,G.P."
"Kennedy,M.A.","Potgieter,N.D."
"Ramsay,E.","Diderrich,V."
"Ramsay,E.","Richman,L."
"Ramsay,E.","Allen,G.P."
"Ramsay,E.","Potgieter,N.D."
"Diderrich,V.","Richman,L."
"Diderrich,V.","Allen,G.P."
"Diderrich,V.","Potgieter,N.D."
"Richman,L.","Allen,G.P."
"Richman,L.","Potgieter,N.D."
"Allen,G.P.","Potgieter,N.D."
"Iwasaki,M.","Yamamoto,T."
"Iwasaki,M.","Inaba,T."
"Yamamoto,T.","Inaba,T."
"Saito,H.","Takahashi,Y."
"Saito,H.","Harata,S."
"Saito,H.","Tanaka,K."
"Saito,H.","Sano,T."
"Saito,H.","Suto,T."
"Saito,H.","Yamada,A."
"Saito,H.","Yamazaki,S."
"Saito,H.","Morita,M."
"Takahashi,Y.","Harata,S."
"Takahashi,Y.","Tanaka,K."
"Takahashi,Y.","Sano,T."
"Takahashi,Y.","Suto,T."
"Takahashi,Y.","Yamada,A."
"Takahashi,Y.","Yamazaki,S."
"Takahashi,Y.","Morita,M."
"Harata,S.","Tanaka,K."
"Harata,S.","Sano,T."
"Harata,S.","Suto,T."
"Harata,S.","Yamada,A."
"Harata,S.","Yamazaki,S."
"Harata,S.","Morita,M."
"Tanaka,K.","Sano,T."
"Tanaka,K.","Suto,T."
"Tanaka,K.","Yamada,A."
"Tanaka,K.","Yamazaki,S."
"Tanaka,K.","Morita,M."
"Sano,T.","Suto,T."
"Sano,T.","Yamada,A."
"Sano,T.","Yamazaki,S."
"Sano,T.","Morita,M."
"Suto,T.","Yamada,A."
"Suto,T.","Yamazaki,S."
"Suto,T.","Morita,M."
"Yamada,A.","Yamazaki,S."
"Yamada,A.","Morita,M."
"Yamazaki,S.","Morita,M."
"Theodore,T.S.","Englund,G."
"Theodore,T.S.","Buckler-White,A."
"Theodore,T.S.","Buckler,C.E."
"Theodore,T.S.","Martin,M.A."
"Theodore,T.S.","Peden,K.W."
"Englund,G.","Buckler-White,A."
"Englund,G.","Buckler,C.E."
"Englund,G.","Martin,M.A."
"Englund,G.","Peden,K.W."
"Buckler-White,A.","Buckler,C.E."
"Buckler-White,A.","Martin,M.A."
"Buckler-White,A.","Peden,K.W."
"Buckler,C.E.","Martin,M.A."
"Buckler,C.E.","Peden,K.W."
"Martin,M.A.","Peden,K.W."
"Kolykhalov,A.A.","Feinstone,S.M."
"Kolykhalov,A.A.","Rice,C.M."
"Feinstone,S.M.","Rice,C.M."
"Wang,X.","Tu,C."
"Wang,X.","Li,H."
"Wang,X.","Xuan,H."
"Tu,C.","Li,H."
"Tu,C.","Xuan,H."
"Li,H.","Xuan,H."
"Wen,F.S.","Tseng,Y.H."
"O'Sullivan,D.J.","Walker,S.A."
"O'Sullivan,D.J.","West,S.G."
"O'Sullivan,D.J.","Klaenhammer,T.R."
"Walker,S.A.","West,S.G."
"Walker,S.A.","Klaenhammer,T.R."
"West,S.G.","Klaenhammer,T.R."
"Leary,T.P.","Desai,S.M."
"Leary,T.P.","Yamaguchi,J."
"Leary,T.P.","Chalmers,M.L."
"Leary,T.P.","Schlauder,G.G."
"Leary,T.P.","Dawson,G.J."
"Leary,T.P.","Mushahwar,I.K."
"Desai,S.M.","Yamaguchi,J."
"Desai,S.M.","Chalmers,M.L."
"Desai,S.M.","Schlauder,G.G."
"Desai,S.M.","Dawson,G.J."
"Desai,S.M.","Mushahwar,I.K."
"Yamaguchi,J.","Chalmers,M.L."
"Yamaguchi,J.","Schlauder,G.G."
"Yamaguchi,J.","Dawson,G.J."
"Yamaguchi,J.","Mushahwar,I.K."
"Chalmers,M.L.","Schlauder,G.G."
"Chalmers,M.L.","Dawson,G.J."
"Chalmers,M.L.","Mushahwar,I.K."
"Schlauder,G.G.","Dawson,G.J."
"Schlauder,G.G.","Mushahwar,I.K."
"Dawson,G.J.","Mushahwar,I.K."
"Wei,L.","Chang,J."
"Wei,L.","Tao,Q."
"Chang,J.","Tao,Q."
"Skotnicki,M.L.","Mackenzie,A.M."
"Skotnicki,M.L.","Gibbs,A.J."
"Mackenzie,A.M.","Gibbs,A.J."
"Reimann,K.A.","Li,J.T."
"Reimann,K.A.","Voss,G."
"Reimann,K.A.","Lekutis,C."
"Reimann,K.A.","Tenner-Racz,K."
"Reimann,K.A.","Racz,P."
"Reimann,K.A.","Lin,W."
"Reimann,K.A.","Montefiori,D.C."
"Reimann,K.A.","Lee-Parritz,D.E."
"Reimann,K.A.","Lu,Y."
"Reimann,K.A.","Collman,R.G."
"Reimann,K.A.","Sodroski,J."
"Reimann,K.A.","Letvin,N.L."
"Li,J.T.","Voss,G."
"Li,J.T.","Lekutis,C."
"Li,J.T.","Tenner-Racz,K."
"Li,J.T.","Racz,P."
"Li,J.T.","Lin,W."
"Li,J.T.","Montefiori,D.C."
"Li,J.T.","Lee-Parritz,D.E."
"Li,J.T.","Lu,Y."
"Li,J.T.","Collman,R.G."
"Li,J.T.","Sodroski,J."
"Li,J.T.","Letvin,N.L."
"Voss,G.","Lekutis,C."
"Voss,G.","Tenner-Racz,K."
"Voss,G.","Racz,P."
"Voss,G.","Lin,W."
"Voss,G.","Montefiori,D.C."
"Voss,G.","Lee-Parritz,D.E."
"Voss,G.","Lu,Y."
"Voss,G.","Collman,R.G."
"Voss,G.","Sodroski,J."
"Voss,G.","Letvin,N.L."
"Lekutis,C.","Tenner-Racz,K."
"Lekutis,C.","Racz,P."
"Lekutis,C.","Lin,W."
"Lekutis,C.","Montefiori,D.C."
"Lekutis,C.","Lee-Parritz,D.E."
"Lekutis,C.","Lu,Y."
"Lekutis,C.","Collman,R.G."
"Lekutis,C.","Sodroski,J."
"Lekutis,C.","Letvin,N.L."
"Tenner-Racz,K.","Racz,P."
"Tenner-Racz,K.","Lin,W."
"Tenner-Racz,K.","Montefiori,D.C."
"Tenner-Racz,K.","Lee-Parritz,D.E."
"Tenner-Racz,K.","Lu,Y."
"Tenner-Racz,K.","Collman,R.G."
"Tenner-Racz,K.","Sodroski,J."
"Tenner-Racz,K.","Letvin,N.L."
"Racz,P.","Lin,W."
"Racz,P.","Montefiori,D.C."
"Racz,P.","Lee-Parritz,D.E."
"Racz,P.","Lu,Y."
"Racz,P.","Collman,R.G."
"Racz,P.","Sodroski,J."
"Racz,P.","Letvin,N.L."
"Lin,W.","Montefiori,D.C."
"Lin,W.","Lee-Parritz,D.E."
"Lin,W.","Lu,Y."
"Lin,W.","Collman,R.G."
"Lin,W.","Sodroski,J."
"Lin,W.","Letvin,N.L."
"Montefiori,D.C.","Lee-Parritz,D.E."
"Montefiori,D.C.","Lu,Y."
"Montefiori,D.C.","Collman,R.G."
"Montefiori,D.C.","Sodroski,J."
"Montefiori,D.C.","Letvin,N.L."
"Lee-Parritz,D.E.","Lu,Y."
"Lee-Parritz,D.E.","Collman,R.G."
"Lee-Parritz,D.E.","Sodroski,J."
"Lee-Parritz,D.E.","Letvin,N.L."
"Lu,Y.","Collman,R.G."
"Lu,Y.","Sodroski,J."
"Lu,Y.","Letvin,N.L."
"Collman,R.G.","Sodroski,J."
"Collman,R.G.","Letvin,N.L."
"Sodroski,J.","Letvin,N.L."
"Vosloo,W.","Bastos,A.D."
"Vosloo,W.","Kirkbride,E."
"Vosloo,W.","Esterhuysen,J.J."
"Vosloo,W.","van	Rensburg,D.J."
"Vosloo,W.","Bengis,R.G."
"Vosloo,W.","Keet,D.W."
"Vosloo,W.","Thomson,G.R."
"Bastos,A.D.","Kirkbride,E."
"Bastos,A.D.","Esterhuysen,J.J."
"Bastos,A.D.","van	Rensburg,D.J."
"Bastos,A.D.","Bengis,R.G."
"Bastos,A.D.","Keet,D.W."
"Bastos,A.D.","Thomson,G.R."
"Kirkbride,E.","Esterhuysen,J.J."
"Kirkbride,E.","van	Rensburg,D.J."
"Kirkbride,E.","Bengis,R.G."
"Kirkbride,E.","Keet,D.W."
"Kirkbride,E.","Thomson,G.R."
"Esterhuysen,J.J.","van	Rensburg,D.J."
"Esterhuysen,J.J.","Bengis,R.G."
"Esterhuysen,J.J.","Keet,D.W."
"Esterhuysen,J.J.","Thomson,G.R."
"van	Rensburg,D.J.","Bengis,R.G."
"van	Rensburg,D.J.","Keet,D.W."
"van	Rensburg,D.J.","Thomson,G.R."
"Bengis,R.G.","Keet,D.W."
"Bengis,R.G.","Thomson,G.R."
"Keet,D.W.","Thomson,G.R."
"Mikkelsen,J.G.","Lund,A.H."
"Mikkelsen,J.G.","Kristensen,K.D."
"Mikkelsen,J.G.","Duch,M."
"Mikkelsen,J.G.","Sorensen,M.S."
"Mikkelsen,J.G.","Jorgensen,P."
"Mikkelsen,J.G.","Pedersen,F.S."
"Lund,A.H.","Kristensen,K.D."
"Lund,A.H.","Duch,M."
"Lund,A.H.","Sorensen,M.S."
"Lund,A.H.","Jorgensen,P."
"Lund,A.H.","Pedersen,F.S."
"Kristensen,K.D.","Duch,M."
"Kristensen,K.D.","Sorensen,M.S."
"Kristensen,K.D.","Jorgensen,P."
"Kristensen,K.D.","Pedersen,F.S."
"Duch,M.","Sorensen,M.S."
"Duch,M.","Jorgensen,P."
"Duch,M.","Pedersen,F.S."
"Sorensen,M.S.","Jorgensen,P."
"Sorensen,M.S.","Pedersen,F.S."
"Jorgensen,P.","Pedersen,F.S."
"Gouvea,V.S.","Innis,B.L."
"Gouvea,V.S.","Drabick,J.J."
"Gouvea,V.S.","Gambel,J.M."
"Gouvea,V.S.","Seriwatana,J"
"Gouvea,V.S.",",Hoke,C.H"
"Gouvea,V.S.","Jr."
"Innis,B.L.","Drabick,J.J."
"Innis,B.L.","Gambel,J.M."
"Innis,B.L.","Seriwatana,J"
"Innis,B.L.",",Hoke,C.H"
"Innis,B.L.","Jr."
"Drabick,J.J.","Gambel,J.M."
"Drabick,J.J.","Seriwatana,J"
"Drabick,J.J.",",Hoke,C.H"
"Drabick,J.J.","Jr."
"Gambel,J.M.","Seriwatana,J"
"Gambel,J.M.",",Hoke,C.H"
"Gambel,J.M.","Jr."
"Seriwatana,J",",Hoke,C.H"
"Seriwatana,J","Jr."
",Hoke,C.H","Jr."
"Beekwilder,J.","Nieuwenhuizen,R."
"Beekwilder,J.","Poot,R."
"Beekwilder,J.","van Duin,J."
"Nieuwenhuizen,R.","Poot,R."
"Nieuwenhuizen,R.","van Duin,J."
"Poot,R.","van Duin,J."
"Antoniadis,A.","Stylianakis,A."
"Antoniadis,A.","Papa,A."
"Antoniadis,A.","Alexiou-Daniel,S."
"Antoniadis,A.","Lampropoulos,A."
"Antoniadis,A.","Nichol,S.T."
"Antoniadis,A.","Peters,C.J."
"Antoniadis,A.","Spiropoulou,C.F."
"Stylianakis,A.","Papa,A."
"Stylianakis,A.","Alexiou-Daniel,S."
"Stylianakis,A.","Lampropoulos,A."
"Stylianakis,A.","Nichol,S.T."
"Stylianakis,A.","Peters,C.J."
"Stylianakis,A.","Spiropoulou,C.F."
"Papa,A.","Alexiou-Daniel,S."
"Papa,A.","Lampropoulos,A."
"Papa,A.","Nichol,S.T."
"Papa,A.","Peters,C.J."
"Papa,A.","Spiropoulou,C.F."
"Alexiou-Daniel,S.","Lampropoulos,A."
"Alexiou-Daniel,S.","Nichol,S.T."
"Alexiou-Daniel,S.","Peters,C.J."
"Alexiou-Daniel,S.","Spiropoulou,C.F."
"Lampropoulos,A.","Nichol,S.T."
"Lampropoulos,A.","Peters,C.J."
"Lampropoulos,A.","Spiropoulou,C.F."
"Nichol,S.T.","Peters,C.J."
"Nichol,S.T.","Spiropoulou,C.F."
"Peters,C.J.","Spiropoulou,C.F."
"Vostrov,A.A.","Vostrukhina,O.A."
"Vostrov,A.A.","Svarchevsky,A.N."
"Vostrov,A.A.","Rybchin,V.N."
"Vostrukhina,O.A.","Svarchevsky,A.N."
"Vostrukhina,O.A.","Rybchin,V.N."
"Svarchevsky,A.N.","Rybchin,V.N."
"Lobocka,M.B.","Svarchevsky,A.N."
"Lobocka,M.B.","Rybchin,V.N."
"Lobocka,M.B.","Yarmolinsky,M.B."
"Svarchevsky,A.N.","Rybchin,V.N."
"Svarchevsky,A.N.","Yarmolinsky,M.B."
"Rybchin,V.N.","Yarmolinsky,M.B."
"Pepper,S.D.","Stewart,J.P."
"Pepper,S.D.","Arrand,J.R."
"Pepper,S.D.","Mackett,M."
"Stewart,J.P.","Arrand,J.R."
"Stewart,J.P.","Mackett,M."
"Arrand,J.R.","Mackett,M."
"Stewart,J.P.","Janjua,N.J."
"Stewart,J.P.","Pepper,S.D."
"Stewart,J.P.","Bennion,G."
"Stewart,J.P.","Mackett,M."
"Stewart,J.P.","Allen,T."
"Stewart,J.P.","Nash,A.A."
"Stewart,J.P.","Arrand,J.R."
"Janjua,N.J.","Pepper,S.D."
"Janjua,N.J.","Bennion,G."
"Janjua,N.J.","Mackett,M."
"Janjua,N.J.","Allen,T."
"Janjua,N.J.","Nash,A.A."
"Janjua,N.J.","Arrand,J.R."
"Pepper,S.D.","Bennion,G."
"Pepper,S.D.","Mackett,M."
"Pepper,S.D.","Allen,T."
"Pepper,S.D.","Nash,A.A."
"Pepper,S.D.","Arrand,J.R."
"Bennion,G.","Mackett,M."
"Bennion,G.","Allen,T."
"Bennion,G.","Nash,A.A."
"Bennion,G.","Arrand,J.R."
"Mackett,M.","Allen,T."
"Mackett,M.","Nash,A.A."
"Mackett,M.","Arrand,J.R."
"Allen,T.","Nash,A.A."
"Allen,T.","Arrand,J.R."
"Nash,A.A.","Arrand,J.R."
"Pinho,J.R.","Capacci,M.L."
"Pinho,J.R.","da Silva,L.C."
"Pinho,J.R.","Carrilho,F.J."
"Pinho,J.R.","Santos,C.A."
"Pinho,J.R.","Pugliese,V."
"Pinho,J.R.","Guz,B."
"Pinho,J.R.","Levi,J.E."
"Pinho,J.R.","Ballarati,C.A."
"Pinho,J.R.","Bernardini,A.P."
"Capacci,M.L.","da Silva,L.C."
"Capacci,M.L.","Carrilho,F.J."
"Capacci,M.L.","Santos,C.A."
"Capacci,M.L.","Pugliese,V."
"Capacci,M.L.","Guz,B."
"Capacci,M.L.","Levi,J.E."
"Capacci,M.L.","Ballarati,C.A."
"Capacci,M.L.","Bernardini,A.P."
"da Silva,L.C.","Carrilho,F.J."
"da Silva,L.C.","Santos,C.A."
"da Silva,L.C.","Pugliese,V."
"da Silva,L.C.","Guz,B."
"da Silva,L.C.","Levi,J.E."
"da Silva,L.C.","Ballarati,C.A."
"da Silva,L.C.","Bernardini,A.P."
"Carrilho,F.J.","Santos,C.A."
"Carrilho,F.J.","Pugliese,V."
"Carrilho,F.J.","Guz,B."
"Carrilho,F.J.","Levi,J.E."
"Carrilho,F.J.","Ballarati,C.A."
"Carrilho,F.J.","Bernardini,A.P."
"Santos,C.A.","Pugliese,V."
"Santos,C.A.","Guz,B."
"Santos,C.A.","Levi,J.E."
"Santos,C.A.","Ballarati,C.A."
"Santos,C.A.","Bernardini,A.P."
"Pugliese,V.","Guz,B."
"Pugliese,V.","Levi,J.E."
"Pugliese,V.","Ballarati,C.A."
"Pugliese,V.","Bernardini,A.P."
"Guz,B.","Levi,J.E."
"Guz,B.","Ballarati,C.A."
"Guz,B.","Bernardini,A.P."
"Levi,J.E.","Ballarati,C.A."
"Levi,J.E.","Bernardini,A.P."
"Ballarati,C.A.","Bernardini,A.P."
"Cornelis,P.","Cote-Sierra,J."
"Cornelis,P.","Lim,A"
"Cornelis,P.","Jr."
"Cornelis,P.","Malur,A."
"Cornelis,P.","Tungpradabkul,S."
"Cornelis,P.","Tazka,H."
"Cornelis,P.","Leitao,A."
"Cornelis,P.","Martins,C.L.V."
"Cornelis,P.","di Perna,C."
"Cornelis,P.","Brys,L."
"Cornelis,P.","De Baetselier,P."
"Cornelis,P.","Hamers,R."
"Cote-Sierra,J.","Lim,A"
"Cote-Sierra,J.","Jr."
"Cote-Sierra,J.","Malur,A."
"Cote-Sierra,J.","Tungpradabkul,S."
"Cote-Sierra,J.","Tazka,H."
"Cote-Sierra,J.","Leitao,A."
"Cote-Sierra,J.","Martins,C.L.V."
"Cote-Sierra,J.","di Perna,C."
"Cote-Sierra,J.","Brys,L."
"Cote-Sierra,J.","De Baetselier,P."
"Cote-Sierra,J.","Hamers,R."
"Lim,A","Jr."
"Lim,A","Malur,A."
"Lim,A","Tungpradabkul,S."
"Lim,A","Tazka,H."
"Lim,A","Leitao,A."
"Lim,A","Martins,C.L.V."
"Lim,A","di Perna,C."
"Lim,A","Brys,L."
"Lim,A","De Baetselier,P."
"Lim,A","Hamers,R."
"Jr.","Malur,A."
"Jr.","Tungpradabkul,S."
"Jr.","Tazka,H."
"Jr.","Leitao,A."
"Jr.","Martins,C.L.V."
"Jr.","di Perna,C."
"Jr.","Brys,L."
"Jr.","De Baetselier,P."
"Jr.","Hamers,R."
"Malur,A.","Tungpradabkul,S."
"Malur,A.","Tazka,H."
"Malur,A.","Leitao,A."
"Malur,A.","Martins,C.L.V."
"Malur,A.","di Perna,C."
"Malur,A.","Brys,L."
"Malur,A.","De Baetselier,P."
"Malur,A.","Hamers,R."
"Tungpradabkul,S.","Tazka,H."
"Tungpradabkul,S.","Leitao,A."
"Tungpradabkul,S.","Martins,C.L.V."
"Tungpradabkul,S.","di Perna,C."
"Tungpradabkul,S.","Brys,L."
"Tungpradabkul,S.","De Baetselier,P."
"Tungpradabkul,S.","Hamers,R."
"Tazka,H.","Leitao,A."
"Tazka,H.","Martins,C.L.V."
"Tazka,H.","di Perna,C."
"Tazka,H.","Brys,L."
"Tazka,H.","De Baetselier,P."
"Tazka,H.","Hamers,R."
"Leitao,A.","Martins,C.L.V."
"Leitao,A.","di Perna,C."
"Leitao,A.","Brys,L."
"Leitao,A.","De Baetselier,P."
"Leitao,A.","Hamers,R."
"Martins,C.L.V.","di Perna,C."
"Martins,C.L.V.","Brys,L."
"Martins,C.L.V.","De Baetselier,P."
"Martins,C.L.V.","Hamers,R."
"di Perna,C.","Brys,L."
"di Perna,C.","De Baetselier,P."
"di Perna,C.","Hamers,R."
"Brys,L.","De Baetselier,P."
"Brys,L.","Hamers,R."
"De Baetselier,P.","Hamers,R."
"Stewart,A.R.","Lednicky,J.A."
"Stewart,A.R.","Benzick,U.S."
"Stewart,A.R.","Tevethia,M.J."
"Stewart,A.R.","Butel,J.S."
"Lednicky,J.A.","Benzick,U.S."
"Lednicky,J.A.","Tevethia,M.J."
"Lednicky,J.A.","Butel,J.S."
"Benzick,U.S.","Tevethia,M.J."
"Benzick,U.S.","Butel,J.S."
"Tevethia,M.J.","Butel,J.S."
"Lindquester,G.J.","Inoue,N."
"Lindquester,G.J.","Allen,R.D."
"Lindquester,G.J.","Castelli,J.W."
"Lindquester,G.J.","Stamey,F.R."
"Lindquester,G.J.","Dambaugh,T.R."
"Lindquester,G.J.","O'Brian,J.J."
"Lindquester,G.J.","Danovich,R.M."
"Lindquester,G.J.","Frenkel,N."
"Lindquester,G.J.","Pellett,P.E."
"Inoue,N.","Allen,R.D."
"Inoue,N.","Castelli,J.W."
"Inoue,N.","Stamey,F.R."
"Inoue,N.","Dambaugh,T.R."
"Inoue,N.","O'Brian,J.J."
"Inoue,N.","Danovich,R.M."
"Inoue,N.","Frenkel,N."
"Inoue,N.","Pellett,P.E."
"Allen,R.D.","Castelli,J.W."
"Allen,R.D.","Stamey,F.R."
"Allen,R.D.","Dambaugh,T.R."
"Allen,R.D.","O'Brian,J.J."
"Allen,R.D.","Danovich,R.M."
"Allen,R.D.","Frenkel,N."
"Allen,R.D.","Pellett,P.E."
"Castelli,J.W.","Stamey,F.R."
"Castelli,J.W.","Dambaugh,T.R."
"Castelli,J.W.","O'Brian,J.J."
"Castelli,J.W.","Danovich,R.M."
"Castelli,J.W.","Frenkel,N."
"Castelli,J.W.","Pellett,P.E."
"Stamey,F.R.","Dambaugh,T.R."
"Stamey,F.R.","O'Brian,J.J."
"Stamey,F.R.","Danovich,R.M."
"Stamey,F.R.","Frenkel,N."
"Stamey,F.R.","Pellett,P.E."
"Dambaugh,T.R.","O'Brian,J.J."
"Dambaugh,T.R.","Danovich,R.M."
"Dambaugh,T.R.","Frenkel,N."
"Dambaugh,T.R.","Pellett,P.E."
"O'Brian,J.J.","Danovich,R.M."
"O'Brian,J.J.","Frenkel,N."
"O'Brian,J.J.","Pellett,P.E."
"Danovich,R.M.","Frenkel,N."
"Danovich,R.M.","Pellett,P.E."
"Frenkel,N.","Pellett,P.E."
"Kai,T.","Selick,H.E."
"Kai,T.","Yonesaki,T."
"Selick,H.E.","Yonesaki,T."
"Franklin,J.L.","Mosig,G."
"Sharp,R.","Jansons,I.S."
"Sharp,R.","Gertman,E."
"Sharp,R.","Kropinski,A.M."
"Jansons,I.S.","Gertman,E."
"Jansons,I.S.","Kropinski,A.M."
"Gertman,E.","Kropinski,A.M."
"van Strien,E.A.","Jansen,B.J."
"van Strien,E.A.","Mans,R.M."
"van Strien,E.A.","Zuidema,D."
"van Strien,E.A.","Vlak,J.M."
"Jansen,B.J.","Mans,R.M."
"Jansen,B.J.","Zuidema,D."
"Jansen,B.J.","Vlak,J.M."
"Mans,R.M.","Zuidema,D."
"Mans,R.M.","Vlak,J.M."
"Zuidema,D.","Vlak,J.M."
"Garrido-Ramirez,E.R.","Gilbertson,R.L."
"Mamaev,L.V.","Visser,I.K."
"Mamaev,L.V.","Belikov,S.I."
"Mamaev,L.V.","Denikina,N.N."
"Mamaev,L.V.","Harder,T."
"Mamaev,L.V.","Goatley,L."
"Mamaev,L.V.","Rima,B."
"Mamaev,L.V.","Edginton,B."
"Mamaev,L.V.","Osterhaus,A.D."
"Mamaev,L.V.","Barrett,T."
"Visser,I.K.","Belikov,S.I."
"Visser,I.K.","Denikina,N.N."
"Visser,I.K.","Harder,T."
"Visser,I.K.","Goatley,L."
"Visser,I.K.","Rima,B."
"Visser,I.K.","Edginton,B."
"Visser,I.K.","Osterhaus,A.D."
"Visser,I.K.","Barrett,T."
"Belikov,S.I.","Denikina,N.N."
"Belikov,S.I.","Harder,T."
"Belikov,S.I.","Goatley,L."
"Belikov,S.I.","Rima,B."
"Belikov,S.I.","Edginton,B."
"Belikov,S.I.","Osterhaus,A.D."
"Belikov,S.I.","Barrett,T."
"Denikina,N.N.","Harder,T."
"Denikina,N.N.","Goatley,L."
"Denikina,N.N.","Rima,B."
"Denikina,N.N.","Edginton,B."
"Denikina,N.N.","Osterhaus,A.D."
"Denikina,N.N.","Barrett,T."
"Harder,T.","Goatley,L."
"Harder,T.","Rima,B."
"Harder,T.","Edginton,B."
"Harder,T.","Osterhaus,A.D."
"Harder,T.","Barrett,T."
"Goatley,L.","Rima,B."
"Goatley,L.","Edginton,B."
"Goatley,L.","Osterhaus,A.D."
"Goatley,L.","Barrett,T."
"Rima,B.","Edginton,B."
"Rima,B.","Osterhaus,A.D."
"Rima,B.","Barrett,T."
"Edginton,B.","Osterhaus,A.D."
"Edginton,B.","Barrett,T."
"Osterhaus,A.D.","Barrett,T."
"Cheng,Z.","He,X."
"Cheng,Z.","Wu,M."
"Cheng,Z.","Zhou,G."
"He,X.","Wu,M."
"He,X.","Zhou,G."
"Wu,M.","Zhou,G."
"Groeneveld,H.","Oudot,F."
"Groeneveld,H.","van Duin,J.V."
"Oudot,F.","van Duin,J.V."
"Uryvaev,L.V.","Lebedev,A.Iu."
"Beuken,E.","Slobbe,R."
"Beuken,E.","Bruggeman,C.A."
"Beuken,E.","Vink,C."
"Slobbe,R.","Bruggeman,C.A."
"Slobbe,R.","Vink,C."
"Bruggeman,C.A.","Vink,C."
"Vink,C.","Beuken,E."
"Vink,C.","Bruggeman,C.A."
"Beuken,E.","Bruggeman,C.A."
"Wang,C.H.","Hsieh,M.C."
"Wang,C.H.","Chang,P.C."
"Hsieh,M.C.","Chang,P.C."
"Bernier,L.","Willems,B."
"Bernier,L.","Delage,G."
"Bernier,L.","Murphy,D.G."
"Willems,B.","Delage,G."
"Willems,B.","Murphy,D.G."
"Delage,G.","Murphy,D.G."
"Durand,S.V.","Lightner,D.V."
"Durand,S.V.","Nunan,L.M."
"Durand,S.V.","Redman,R.M."
"Durand,S.V.","Mari,J."
"Durand,S.V.","Bonami,J.-R."
"Lightner,D.V.","Nunan,L.M."
"Lightner,D.V.","Redman,R.M."
"Lightner,D.V.","Mari,J."
"Lightner,D.V.","Bonami,J.-R."
"Nunan,L.M.","Redman,R.M."
"Nunan,L.M.","Mari,J."
"Nunan,L.M.","Bonami,J.-R."
"Redman,R.M.","Mari,J."
"Redman,R.M.","Bonami,J.-R."
"Mari,J.","Bonami,J.-R."
"Lee,H.H.","Park,S."
"Lee,H.H.","Cha,S.C."
"Park,S.","Cha,S.C."
"Chen,Z.","Telfier,P."
"Chen,Z.","Gettie,A."
"Chen,Z.","Reed,P."
"Chen,Z.","Zhang,L."
"Chen,Z.","Ho,D.D."
"Chen,Z.","Marx,P.A."
"Telfier,P.","Gettie,A."
"Telfier,P.","Reed,P."
"Telfier,P.","Zhang,L."
"Telfier,P.","Ho,D.D."
"Telfier,P.","Marx,P.A."
"Gettie,A.","Reed,P."
"Gettie,A.","Zhang,L."
"Gettie,A.","Ho,D.D."
"Gettie,A.","Marx,P.A."
"Reed,P.","Zhang,L."
"Reed,P.","Ho,D.D."
"Reed,P.","Marx,P.A."
"Zhang,L.","Ho,D.D."
"Zhang,L.","Marx,P.A."
"Ho,D.D.","Marx,P.A."
"Ye,C.","Chen,G."
"Ye,C.","Huang,J."
"Ye,C.","Yu,M."
"Ye,C.","Li,B."
"Chen,G.","Huang,J."
"Chen,G.","Yu,M."
"Chen,G.","Li,B."
"Huang,J.","Yu,M."
"Huang,J.","Li,B."
"Yu,M.","Li,B."
"Qiu,W.","Liu,J.J."
"Qiu,W.","Carstens,E.B."
"Liu,J.J.","Carstens,E.B."
"Liu,J.J.","Carstens,E.B."
"Chan,W.P.","Liang,R."
"Bernier,L.","Willems,B."
"Bernier,L.","Delage,G."
"Bernier,L.","Murphy,D.G."
"Willems,B.","Delage,G."
"Willems,B.","Murphy,D.G."
"Delage,G.","Murphy,D.G."
"Quinones-Mateu,M.E.","Holguin,A."
"Quinones-Mateu,M.E.","Dopazo,J."
"Quinones-Mateu,M.E.","Najera,I."
"Quinones-Mateu,M.E.","Domingo,E."
"Holguin,A.","Dopazo,J."
"Holguin,A.","Najera,I."
"Holguin,A.","Domingo,E."
"Dopazo,J.","Najera,I."
"Dopazo,J.","Domingo,E."
"Najera,I.","Domingo,E."
"Balasuriya,U.B.R.","Hedges,J.F."
"Balasuriya,U.B.R.","Patton,J.F."
"Balasuriya,U.B.R.","Timoney,P.J."
"Balasuriya,U.B.R.","McCollum,W.H."
"Balasuriya,U.B.R.","Hullinger,P.J."
"Balasuriya,U.B.R.","MacLachlan,N.J."
"Hedges,J.F.","Patton,J.F."
"Hedges,J.F.","Timoney,P.J."
"Hedges,J.F.","McCollum,W.H."
"Hedges,J.F.","Hullinger,P.J."
"Hedges,J.F.","MacLachlan,N.J."
"Patton,J.F.","Timoney,P.J."
