"","Auth","tax_id"
"7062","Wisler,G.",72750
"7063","Duffus,J.E.",72750
"7064","Falk,B.W.",72750
"7065","Soong,J.",72750
"7066","Wisler,G.",72750
"7067","Duffus,J.E.",72750
"7068","Falk,B.W.",72750
"7069","Wisler,G.",72750
"7070","Duffus,J.E.",72750
"7071","Falk,B.W.",72750
"7072","Duffus,J.E.",72750
"7073","Falk,B.W.",72750
"7074","Falk,B.W.",72750
"7075","Lin,C.I.",11676
"7076","Chen,J.H.",11676
"7077","Shih,C.H.",11676
"7078","Lin,H.C.",11676
"7079","Lin,R.Y.",11676
"7080","Twu,S.C.",11676
"7081","Salminen,M.O.",11676
"7082","Chen,J.H.",11676
"7083","Shih,C.H.",11676
"7084","Lin,H.C.",11676
"7085","Lin,R.Y.",11676
"7086","Twu,S.C.",11676
"7087","Salminen,M.O.",11676
"7088","Shih,C.H.",11676
"7089","Lin,H.C.",11676
"7090","Lin,R.Y.",11676
"7091","Twu,S.C.",11676
"7092","Salminen,M.O.",11676
"7093","Lin,H.C.",11676
"7094","Lin,R.Y.",11676
"7095","Twu,S.C.",11676
"7096","Salminen,M.O.",11676
"7097","Lin,R.Y.",11676
"7098","Twu,S.C.",11676
"7099","Salminen,M.O.",11676
"7100","Twu,S.C.",11676
"7101","Salminen,M.O.",11676
"7102","Salminen,M.O.",11676
"7103","Lin,C.I.",11676
"7104","Chen,J.H.",11676
"7105","Shih,C.H.",11676
"7106","Lin,H.C.",11676
"7107","Lin,J.Y.",11676
"7108","Twu,S.C.",11676
"7109","Salminen,M.O.",11676
"7110","Chen,J.H.",11676
"7111","Shih,C.H.",11676
"7112","Lin,H.C.",11676
"7113","Lin,J.Y.",11676
"7114","Twu,S.C.",11676
"7115","Salminen,M.O.",11676
"7116","Shih,C.H.",11676
"7117","Lin,H.C.",11676
"7118","Lin,J.Y.",11676
"7119","Twu,S.C.",11676
"7120","Salminen,M.O.",11676
"7121","Lin,H.C.",11676
"7122","Lin,J.Y.",11676
"7123","Twu,S.C.",11676
"7124","Salminen,M.O.",11676
"7125","Lin,J.Y.",11676
"7126","Twu,S.C.",11676
"7127","Salminen,M.O.",11676
"7128","Twu,S.C.",11676
"7129","Salminen,M.O.",11676
"7130","Salminen,M.O.",11676
"7131","Lin,C.I.",11676
"7132","Lo,H.W.",11676
"7133","Lin,H.C.",11676
"7134","Lin,J.Y.",11676
"7135","Twu,S.C.",11676
"7136","Salminen,M.",11676
"7137","Lo,H.W.",11676
"7138","Lin,H.C.",11676
"7139","Lin,J.Y.",11676
"7140","Twu,S.C.",11676
"7141","Salminen,M.",11676
"7142","Lin,H.C.",11676
"7143","Lin,J.Y.",11676
"7144","Twu,S.C.",11676
"7145","Salminen,M.",11676
"7146","Lin,J.Y.",11676
"7147","Twu,S.C.",11676
"7148","Salminen,M.",11676
"7149","Twu,S.C.",11676
"7150","Salminen,M.",11676
"7151","Salminen,M.",11676
"7152","Hou,Y.-D.",54290
"7153","Jin,D.-Y.",54290
"7154","Jin,D.-Y.",54290
"7155","Law,M.D.",51354
"7156","Habera,L.F.",51354
"7157","Habera,L.F.",51354
"7158","Golding,B.",150080
"7159","Jiang,X.",150080
"7160","Cubitt,D.W.",150080
"7161","Wolfaardt,M.",150080
"7162","Smith,A.W.",150080
"7163","Matson,D.O.",150080
"7164","Jiang,X.",150080
"7165","Cubitt,D.W.",150080
"7166","Wolfaardt,M.",150080
"7167","Smith,A.W.",150080
"7168","Matson,D.O.",150080
"7169","Cubitt,D.W.",150080
"7170","Wolfaardt,M.",150080
"7171","Smith,A.W.",150080
"7172","Matson,D.O.",150080
"7173","Wolfaardt,M.",150080
"7174","Smith,A.W.",150080
"7175","Matson,D.O.",150080
"7176","Smith,A.W.",150080
"7177","Matson,D.O.",150080
"7178","Matson,D.O.",150080
"7179","Spear,P.G.",10298
"7180","McLaughlin,W.A.",51034
"7181","Maxwell,D.P.",51034
"7182","Maxwell,D.P.",51034
"7183","Qu,R.",31741
"7184","Mascola,J.R.",11676
"7185","Hupudio,H.",11676
"7186","Ewing,D.",11676
"7187","VanCott,T.C.",11676
"7188","Anthony,R.L.",11676
"7189","Corwin,A.",11676
"7190","Widodo,S.",11676
"7191","Ertono,S.",11676
"7192","McCutchan,F.E.",11676
"7193","Burke,D.S.",11676
"7194","Hayes,C.G.",11676
"7195","Wignall,F.S.",11676
"7196","Graham,R.R.",11676
"7197","Hupudio,H.",11676
"7198","Ewing,D.",11676
"7199","VanCott,T.C.",11676
"7200","Anthony,R.L.",11676
"7201","Corwin,A.",11676
"7202","Widodo,S.",11676
"7203","Ertono,S.",11676
"7204","McCutchan,F.E.",11676
"7205","Burke,D.S.",11676
"7206","Hayes,C.G.",11676
"7207","Wignall,F.S.",11676
"7208","Graham,R.R.",11676
"7209","Ewing,D.",11676
"7210","VanCott,T.C.",11676
"7211","Anthony,R.L.",11676
"7212","Corwin,A.",11676
"7213","Widodo,S.",11676
"7214","Ertono,S.",11676
"7215","McCutchan,F.E.",11676
"7216","Burke,D.S.",11676
"7217","Hayes,C.G.",11676
"7218","Wignall,F.S.",11676
"7219","Graham,R.R.",11676
"7220","VanCott,T.C.",11676
"7221","Anthony,R.L.",11676
"7222","Corwin,A.",11676
"7223","Widodo,S.",11676
"7224","Ertono,S.",11676
"7225","McCutchan,F.E.",11676
"7226","Burke,D.S.",11676
"7227","Hayes,C.G.",11676
"7228","Wignall,F.S.",11676
"7229","Graham,R.R.",11676
"7230","Anthony,R.L.",11676
"7231","Corwin,A.",11676
"7232","Widodo,S.",11676
"7233","Ertono,S.",11676
"7234","McCutchan,F.E.",11676
"7235","Burke,D.S.",11676
"7236","Hayes,C.G.",11676
"7237","Wignall,F.S.",11676
"7238","Graham,R.R.",11676
"7239","Corwin,A.",11676
"7240","Widodo,S.",11676
"7241","Ertono,S.",11676
"7242","McCutchan,F.E.",11676
"7243","Burke,D.S.",11676
"7244","Hayes,C.G.",11676
"7245","Wignall,F.S.",11676
"7246","Graham,R.R.",11676
"7247","Widodo,S.",11676
"7248","Ertono,S.",11676
"7249","McCutchan,F.E.",11676
"7250","Burke,D.S.",11676
"7251","Hayes,C.G.",11676
"7252","Wignall,F.S.",11676
"7253","Graham,R.R.",11676
"7254","Ertono,S.",11676
"7255","McCutchan,F.E.",11676
"7256","Burke,D.S.",11676
"7257","Hayes,C.G.",11676
"7258","Wignall,F.S.",11676
"7259","Graham,R.R.",11676
"7260","McCutchan,F.E.",11676
"7261","Burke,D.S.",11676
"7262","Hayes,C.G.",11676
"7263","Wignall,F.S.",11676
"7264","Graham,R.R.",11676
"7265","Burke,D.S.",11676
"7266","Hayes,C.G.",11676
"7267","Wignall,F.S.",11676
"7268","Graham,R.R.",11676
"7269","Hayes,C.G.",11676
"7270","Wignall,F.S.",11676
"7271","Graham,R.R.",11676
"7272","Wignall,F.S.",11676
"7273","Graham,R.R.",11676
"7274","Graham,R.R.",11676
"7275","Escanilla,D.",11676
"7276","Franzen,C.",11676
"7277","Uhlen,M.",11676
"7278","Albert,J.",11676
"7279","Franzen,C.",11676
"7280","Uhlen,M.",11676
"7281","Albert,J.",11676
"7282","Uhlen,M.",11676
"7283","Albert,J.",11676
"7284","Albert,J.",11676
"7285","Leitner,T.",11676
"7286","Rabinovich,R.D.",11676
"7287","Benetucci,J.",11676
"7288","Libonatti,O.",11676
"7289","Albert,J.",11676
"7290","Rabinovich,R.D.",11676
"7291","Benetucci,J.",11676
"7292","Libonatti,O.",11676
"7293","Albert,J.",11676
"7294","Benetucci,J.",11676
"7295","Libonatti,O.",11676
"7296","Albert,J.",11676
"7297","Libonatti,O.",11676
"7298","Albert,J.",11676
"7299","Albert,J.",11676
"7300","Lagerkvist,A.",11176
"7301","Baranyi,J.",11176
"7302","Landegren,U.",11176
"7303","Belak,S.",11176
"7304","Lomniczi,B.",11176
"7305","Baranyi,J.",11176
"7306","Landegren,U.",11176
"7307","Belak,S.",11176
"7308","Lomniczi,B.",11176
"7309","Landegren,U.",11176
"7310","Belak,S.",11176
"7311","Lomniczi,B.",11176
"7312","Belak,S.",11176
"7313","Lomniczi,B.",11176
"7314","Lomniczi,B.",11176
"7315","Winter,R.E.",10335
"7316","Cha,T.-A.",10335
"7317","Spaete,R.R.",10335
"7318","Cha,T.-A.",10335
"7319","Spaete,R.R.",10335
"7320","Spaete,R.R.",10335
"7321","Mei,Y.-F.",28278
"7322","Wadell,G.",28278
"7323","Wadell,G.",28278
"7324","McLaughlin,W.A.",51034
"7325","Maxwell,D.P.",51034
"7326","Maxwell,D.P.",51034
"7327","McLaughlin,W.A.",51034
"7328","Maxwell,D.P.",51034
"7329","Maxwell,D.P.",51034
"7330","Zekeng,L.",11676
"7331","Miura,T.",11676
"7332","Ido,E.",11676
"7333","Yamashita,M.",11676
"7334","Mboudjeka,I.",11676
"7335","Gurtler,L.G.",11676
"7336","Hayami,M.",11676
"7337","Kaptue,L.",11676
"7338","Miura,T.",11676
"7339","Ido,E.",11676
"7340","Yamashita,M.",11676
"7341","Mboudjeka,I.",11676
"7342","Gurtler,L.G.",11676
"7343","Hayami,M.",11676
"7344","Kaptue,L.",11676
"7345","Ido,E.",11676
"7346","Yamashita,M.",11676
"7347","Mboudjeka,I.",11676
"7348","Gurtler,L.G.",11676
"7349","Hayami,M.",11676
"7350","Kaptue,L.",11676
"7351","Yamashita,M.",11676
"7352","Mboudjeka,I.",11676
"7353","Gurtler,L.G.",11676
"7354","Hayami,M.",11676
"7355","Kaptue,L.",11676
"7356","Mboudjeka,I.",11676
"7357","Gurtler,L.G.",11676
"7358","Hayami,M.",11676
"7359","Kaptue,L.",11676
"7360","Gurtler,L.G.",11676
"7361","Hayami,M.",11676
"7362","Kaptue,L.",11676
"7363","Hayami,M.",11676
"7364","Kaptue,L.",11676
"7365","Kaptue,L.",11676
"7366","Park,Y.M.",54290
"7367","Paik,S.Y.",54290
"7368","Nakano,T.",54290
"7369","Mizokami,M.",54290
"7370","Choi,J.Y.",54290
"7371","Byun,B.H.",54290
"7372","Cho,C.H.",54290
"7373","Kim,B.S.",54290
"7374","Paik,S.Y.",54290
"7375","Nakano,T.",54290
"7376","Mizokami,M.",54290
"7377","Choi,J.Y.",54290
"7378","Byun,B.H.",54290
"7379","Cho,C.H.",54290
"7380","Kim,B.S.",54290
"7381","Nakano,T.",54290
"7382","Mizokami,M.",54290
"7383","Choi,J.Y.",54290
"7384","Byun,B.H.",54290
"7385","Cho,C.H.",54290
"7386","Kim,B.S.",54290
"7387","Mizokami,M.",54290
"7388","Choi,J.Y.",54290
"7389","Byun,B.H.",54290
"7390","Cho,C.H.",54290
"7391","Kim,B.S.",54290
"7392","Choi,J.Y.",54290
"7393","Byun,B.H.",54290
"7394","Cho,C.H.",54290
"7395","Kim,B.S.",54290
"7396","Byun,B.H.",54290
"7397","Cho,C.H.",54290
"7398","Kim,B.S.",54290
"7399","Cho,C.H.",54290
"7400","Kim,B.S.",54290
"7401","Kim,B.S.",54290
"7402","Stubbs,G.",51680
"7403","McGregor,M.M.",260813
"7404","Hinshaw,V.S.",260813
"7405","Hinshaw,V.S.",260813
"7406","McLaughlin,W.A.",51673
"7407","Maxwell,D.P.",51673
"7408","Maxwell,D.P.",51673
"7409","Soine,C.",12618
"7410","Weinkle,T.",12618
"7411","O'Connell,P.H.",12618
"7412","Ohashi,K.",12618
"7413","Watson,S.",12618
"7414","Lucio,B.",12618
"7415","Harrington,S.",12618
"7416","Schat,K.A.",12618
"7417","Weinkle,T.",12618
"7418","O'Connell,P.H.",12618
"7419","Ohashi,K.",12618
"7420","Watson,S.",12618
"7421","Lucio,B.",12618
"7422","Harrington,S.",12618
"7423","Schat,K.A.",12618
"7424","O'Connell,P.H.",12618
"7425","Ohashi,K.",12618
"7426","Watson,S.",12618
"7427","Lucio,B.",12618
"7428","Harrington,S.",12618
"7429","Schat,K.A.",12618
"7430","Ohashi,K.",12618
"7431","Watson,S.",12618
"7432","Lucio,B.",12618
"7433","Harrington,S.",12618
"7434","Schat,K.A.",12618
"7435","Watson,S.",12618
"7436","Lucio,B.",12618
"7437","Harrington,S.",12618
"7438","Schat,K.A.",12618
"7439","Lucio,B.",12618
"7440","Harrington,S.",12618
"7441","Schat,K.A.",12618
"7442","Harrington,S.",12618
"7443","Schat,K.A.",12618
"7444","Schat,K.A.",12618
"7445","Khudyakov,Y.E.",54290
"7446","Cong,M.E.",54290
"7447","Blitz-Dorfman,L.",54290
"7448","Loureiro,C.L.",54290
"7449","Capriles,F.",54290
"7450","Beker,S.",54290
"7451","Liprandi,F.",54290
"7452","Fields,H.A.",54290
"7453","Cong,M.E.",54290
"7454","Blitz-Dorfman,L.",54290
"7455","Loureiro,C.L.",54290
"7456","Capriles,F.",54290
"7457","Beker,S.",54290
"7458","Liprandi,F.",54290
"7459","Fields,H.A.",54290
"7460","Blitz-Dorfman,L.",54290
"7461","Loureiro,C.L.",54290
"7462","Capriles,F.",54290
"7463","Beker,S.",54290
"7464","Liprandi,F.",54290
"7465","Fields,H.A.",54290
"7466","Loureiro,C.L.",54290
"7467","Capriles,F.",54290
"7468","Beker,S.",54290
"7469","Liprandi,F.",54290
"7470","Fields,H.A.",54290
"7471","Capriles,F.",54290
"7472","Beker,S.",54290
"7473","Liprandi,F.",54290
"7474","Fields,H.A.",54290
"7475","Beker,S.",54290
"7476","Liprandi,F.",54290
"7477","Fields,H.A.",54290
"7478","Liprandi,F.",54290
"7479","Fields,H.A.",54290
"7480","Fields,H.A.",54290
"7481","Korovina,G.",11676
"7482","Marquina,A.",11676
"7483","Smolskaya,T.",11676
"7484","Albert,J.",11676
"7485","Marquina,A.",11676
"7486","Smolskaya,T.",11676
"7487","Albert,J.",11676
"7488","Smolskaya,T.",11676
"7489","Albert,J.",11676
"7490","Albert,J.",11676
"7491","McLaughlin,W.A.",51673
"7492","Maxwell,D.P.",51673
"7493","Maxwell,D.P.",51673
"7494","Zekeng,L.",11676
"7495","Miura,T.",11676
"7496","Ido,E.",11676
"7497","Yamashita,M.",11676
"7498","Mboudjeka,I.",11676
"7499","Gurtler,L.G.",11676
"7500","Hayami,M.",11676
"7501","Kaptue,L.",11676
"7502","Miura,T.",11676
"7503","Ido,E.",11676
"7504","Yamashita,M.",11676
"7505","Mboudjeka,I.",11676
"7506","Gurtler,L.G.",11676
"7507","Hayami,M.",11676
"7508","Kaptue,L.",11676
"7509","Ido,E.",11676
"7510","Yamashita,M.",11676
"7511","Mboudjeka,I.",11676
"7512","Gurtler,L.G.",11676
"7513","Hayami,M.",11676
"7514","Kaptue,L.",11676
"7515","Yamashita,M.",11676
"7516","Mboudjeka,I.",11676
"7517","Gurtler,L.G.",11676
"7518","Hayami,M.",11676
"7519","Kaptue,L.",11676
"7520","Mboudjeka,I.",11676
"7521","Gurtler,L.G.",11676
"7522","Hayami,M.",11676
"7523","Kaptue,L.",11676
"7524","Gurtler,L.G.",11676
"7525","Hayami,M.",11676
"7526","Kaptue,L.",11676
"7527","Hayami,M.",11676
"7528","Kaptue,L.",11676
"7529","Kaptue,L.",11676
"7530","Roizman,B.",10298
"7531","Maeda,S.",51677
"7532","Bolin,S.R.",157731
"7533","Huntley,J.F.",157731
"7534","Huntley,J.F.",157731
"7535","Laukkanen,T.",11676
"7536","Salminen,M.",11676
"7537","Salminen,M.",11676
"7538","Prud'homme,I.",11520
"7539","Weber,J.M.",11520
"7540","Weber,J.M.",11520
"7541","McLaughlin,W.A.",51034
"7542","Maxwell,D.P.",51034
"7543","Maxwell,D.P.",51034
"7544","Albarino,C.A.",2169991
"7545","Romanowski,V.",2169991
"7546","Romanowski,V.",2169991
"7547","Di,R.",12260
"7548","Szawlowski,P.W.S.",28280
"7549","Mclay,J.",28280
"7550","Russell,W.C.",28280
"7551","Mclay,J.",28280
"7552","Russell,W.C.",28280
"7553","Russell,W.C.",28280
"7554","Savatski,L.L.",12730
"7555","Krell,P.J.",208973
"7556","Shao,Y.",11676
"7557","Seidl,T.",11676
"7558","Koestler,J.",11676
"7559","Wolf,H.",11676
"7560","Wagner,R.",11676
"7561","Seidl,T.",11676
"7562","Koestler,J.",11676
"7563","Wolf,H.",11676
"7564","Wagner,R.",11676
"7565","Koestler,J.",11676
"7566","Wolf,H.",11676
"7567","Wagner,R.",11676
"7568","Wolf,H.",11676
"7569","Wagner,R.",11676
"7570","Wagner,R.",11676
"7571","Piazzon,I.",11757
"7572","Ross,S.R.",11757
"7573","Ross,S.R.",11757
"7574","He,X.H.",12161
"7575","Yang,C.H.",12161
"7576","Grantham,G.",12161
"7577","Yang,C.H.",12161
"7578","Grantham,G.",12161
"7579","Grantham,G.",12161
"7580","Sallier de la Tour,R.",11709
"7581","Marlink,R.G.",11709
"7582","Scheib,R.",11709
"7583","Mboup,S.",11709
"7584","Essex,M.E.",11709
"7585","Kanki,P.J.",11709
"7586","Marlink,R.G.",11709
"7587","Scheib,R.",11709
"7588","Mboup,S.",11709
"7589","Essex,M.E.",11709
"7590","Kanki,P.J.",11709
"7591","Scheib,R.",11709
"7592","Mboup,S.",11709
"7593","Essex,M.E.",11709
"7594","Kanki,P.J.",11709
"7595","Mboup,S.",11709
"7596","Essex,M.E.",11709
"7597","Kanki,P.J.",11709
"7598","Essex,M.E.",11709
"7599","Kanki,P.J.",11709
"7600","Kanki,P.J.",11709
"7601","Lin,S.-F.",37296
"7602","Miller,G.",37296
"7603","Miller,G.",37296
"7604","Peng,H.",208973
"7605","Bell,B.",11676
"7606","Merzouki,A.",11676
"7607","Montaner,J.S.",11676
"7608","O'Shaughnessy,M.V.",11676
"7609","Sadowski,I.J.",11676
"7610","Merzouki,A.",11676
"7611","Montaner,J.S.",11676
"7612","O'Shaughnessy,M.V.",11676
"7613","Sadowski,I.J.",11676
"7614","Montaner,J.S.",11676
"7615","O'Shaughnessy,M.V.",11676
"7616","Sadowski,I.J.",11676
"7617","O'Shaughnessy,M.V.",11676
"7618","Sadowski,I.J.",11676
"7619","Sadowski,I.J.",11676
"7620","Sae-ung,N.",55517
"7621","Siriwongse,P.",55517
"7622","Kittipakorn,K.",55517
"7623","Attathom,S.",55517
"7624","Siriwongse,P.",55517
"7625","Kittipakorn,K.",55517
"7626","Attathom,S.",55517
"7627","Kittipakorn,K.",55517
"7628","Attathom,S.",55517
"7629","Attathom,S.",55517
"7630","Chiemsombat,P.",12199
"7631","Uyeda,I.",12199
"7632","Attathom,S.",12199
"7633","Uyeda,I.",12199
"7634","Attathom,S.",12199
"7635","Attathom,S.",12199
"7636","Pringle,C.R.",11234
"7637","Weng,Z.",52274
"7638","Mani,N.",53369
"7639","Jayaswal,R.K.",53369
"7640","Jayaswal,R.K.",53369
"7641","McWilliam,S.M.",11303
"7642","Cowley,J.A.",11303
"7643","Byrne,K.A.",11303
"7644","Walker,P.J.",11303
"7645","Cowley,J.A.",11303
"7646","Byrne,K.A.",11303
"7647","Walker,P.J.",11303
"7648","Byrne,K.A.",11303
"7649","Walker,P.J.",11303
"7650","Walker,P.J.",11303
"7651","Nguyen,B.T.",11909
"7652","Binh,T.V.",11909
"7653","Be,T.V.",11909
"7654","Chiang,T.Y.",11909
"7655","Tseng,L.H.",11909
"7656","Yang,Y.C.",11909
"7657","Lin,K.H.",11909
"7658","Chen,Y.C.",11909
"7659","Binh,T.V.",11909
"7660","Be,T.V.",11909
"7661","Chiang,T.Y.",11909
"7662","Tseng,L.H.",11909
"7663","Yang,Y.C.",11909
"7664","Lin,K.H.",11909
"7665","Chen,Y.C.",11909
"7666","Be,T.V.",11909
"7667","Chiang,T.Y.",11909
"7668","Tseng,L.H.",11909
"7669","Yang,Y.C.",11909
"7670","Lin,K.H.",11909
"7671","Chen,Y.C.",11909
"7672","Chiang,T.Y.",11909
"7673","Tseng,L.H.",11909
"7674","Yang,Y.C.",11909
"7675","Lin,K.H.",11909
"7676","Chen,Y.C.",11909
"7677","Tseng,L.H.",11909
"7678","Yang,Y.C.",11909
"7679","Lin,K.H.",11909
"7680","Chen,Y.C.",11909
"7681","Yang,Y.C.",11909
"7682","Lin,K.H.",11909
"7683","Chen,Y.C.",11909
"7684","Lin,K.H.",11909
"7685","Chen,Y.C.",11909
"7686","Chen,Y.C.",11909
"7687","Ostrow,R.S.",52439
"7688","Faras,A.J.",52439
"7689","Bernard,H.U.",52439
"7690","Faras,A.J.",52439
"7691","Bernard,H.U.",52439
"7692","Bernard,H.U.",52439
"7693","Takimoto,K.",11138
"7694","Yabe,M.",11138
"7695","Taguchi,F.",11138
"7696","Yabe,M.",11138
"7697","Taguchi,F.",11138
"7698","Taguchi,F.",11138
"7699","de Lamballerie,X.",46839
"7700","Li,Y.",10991
"7701","Liu,Y.",10991
"7702","An,C.",10991
"7703","Chen,Z.",10991
"7704","Liu,Y.",10991
"7705","An,C.",10991
"7706","Chen,Z.",10991
"7707","An,C.",10991
"7708","Chen,Z.",10991
"7709","Chen,Z.",10991
"7710","Blaschek,H.P.",53480
"7711","Mahieux,R.",11909
"7712","De The,G.",11909
"7713","Gessain,A.",11909
"7714","De The,G.",11909
"7715","Gessain,A.",11909
"7716","Gessain,A.",11909
"7717","Lukashevich,I.",11620
"7718","Sanchez,A.",11620
"7719","Nichol,S.T.",11620
"7720","Salvato,M.S.",11620
"7721","Sanchez,A.",11620
"7722","Nichol,S.T.",11620
"7723","Salvato,M.S.",11620
"7724","Nichol,S.T.",11620
"7725","Salvato,M.S.",11620
"7726","Salvato,M.S.",11620
"7727","Lin,C.I.",11676
"7728","Chen,J.H.",11676
"7729","Shih,C.H.",11676
"7730","Lin,H.C.",11676
"7731","Lin,J.Y.",11676
"7732","Twu,S.C.",11676
"7733","Salminen,M.O.",11676
"7734","Chen,J.H.",11676
"7735","Shih,C.H.",11676
"7736","Lin,H.C.",11676
"7737","Lin,J.Y.",11676
"7738","Twu,S.C.",11676
"7739","Salminen,M.O.",11676
"7740","Shih,C.H.",11676
"7741","Lin,H.C.",11676
"7742","Lin,J.Y.",11676
"7743","Twu,S.C.",11676
"7744","Salminen,M.O.",11676
"7745","Lin,H.C.",11676
"7746","Lin,J.Y.",11676
"7747","Twu,S.C.",11676
"7748","Salminen,M.O.",11676
"7749","Lin,J.Y.",11676
"7750","Twu,S.C.",11676
"7751","Salminen,M.O.",11676
"7752","Twu,S.C.",11676
"7753","Salminen,M.O.",11676
"7754","Salminen,M.O.",11676
"7755","Lin,C.-I.",11676
"7756","Salminen,M.O.",11676
"7757","Liao,S.-K.",11676
"7758","Wu,A.M.",11676
"7759","Lin,H.-C.",11676
"7760","Lin,R.-Y.",11676
"7761","Twu,S.-C.",11676
"7762","Salminen,M.O.",11676
"7763","Liao,S.-K.",11676
"7764","Wu,A.M.",11676
"7765","Lin,H.-C.",11676
"7766","Lin,R.-Y.",11676
"7767","Twu,S.-C.",11676
"7768","Liao,S.-K.",11676
"7769","Wu,A.M.",11676
"7770","Lin,H.-C.",11676
"7771","Lin,R.-Y.",11676
"7772","Twu,S.-C.",11676
"7773","Wu,A.M.",11676
"7774","Lin,H.-C.",11676
"7775","Lin,R.-Y.",11676
"7776","Twu,S.-C.",11676
"7777","Lin,H.-C.",11676
"7778","Lin,R.-Y.",11676
"7779","Twu,S.-C.",11676
"7780","Lin,R.-Y.",11676
"7781","Twu,S.-C.",11676
"7782","Twu,S.-C.",11676
"7783","Lin,C.I.",11676
"7784","Shih,C.H.",11676
"7785","Chen,J.H.",11676
"7786","Lo,H.W.",11676
"7787","Lin,H.C.",11676
"7788","Lin,J.Y.",11676
"7789","Twu,S.C.",11676
"7790","Salminen,M.O.",11676
"7791","Shih,C.H.",11676
"7792","Chen,J.H.",11676
"7793","Lo,H.W.",11676
"7794","Lin,H.C.",11676
"7795","Lin,J.Y.",11676
"7796","Twu,S.C.",11676
"7797","Salminen,M.O.",11676
"7798","Chen,J.H.",11676
"7799","Lo,H.W.",11676
"7800","Lin,H.C.",11676
"7801","Lin,J.Y.",11676
"7802","Twu,S.C.",11676
"7803","Salminen,M.O.",11676
"7804","Lo,H.W.",11676
"7805","Lin,H.C.",11676
"7806","Lin,J.Y.",11676
"7807","Twu,S.C.",11676
"7808","Salminen,M.O.",11676
"7809","Lin,H.C.",11676
"7810","Lin,J.Y.",11676
"7811","Twu,S.C.",11676
"7812","Salminen,M.O.",11676
"7813","Lin,J.Y.",11676
"7814","Twu,S.C.",11676
"7815","Salminen,M.O.",11676
"7816","Twu,S.C.",11676
"7817","Salminen,M.O.",11676
"7818","Salminen,M.O.",11676
"7819","Lambden,P.R.",336064
"7820","Clarke,I.N.",336064
"7821","Noel,J.S.",336064
"7822","Ando,T.",336064
"7823","Humphrey,C.D.",336064
"7824","Groves,C.",336064
"7825","Monroe,S.S.",336064
"7826","Clarke,I.N.",336064
"7827","Noel,J.S.",336064
"7828","Ando,T.",336064
"7829","Humphrey,C.D.",336064
"7830","Groves,C.",336064
"7831","Monroe,S.S.",336064
"7832","Noel,J.S.",336064
"7833","Ando,T.",336064
"7834","Humphrey,C.D.",336064
"7835","Groves,C.",336064
"7836","Monroe,S.S.",336064
"7837","Ando,T.",336064
"7838","Humphrey,C.D.",336064
"7839","Groves,C.",336064
"7840","Monroe,S.S.",336064
"7841","Humphrey,C.D.",336064
"7842","Groves,C.",336064
"7843","Monroe,S.S.",336064
"7844","Groves,C.",336064
"7845","Monroe,S.S.",336064
"7846","Monroe,S.S.",336064
"7847","Ryschkewitsch,C.F.",10632
"7848","Brubaker,G.R.",10632
"7849","Stoner,G.L.",10632
"7850","Brubaker,G.R.",10632
"7851","Stoner,G.L.",10632
"7852","Stoner,G.L.",10632
"7853","Li,Y.",10991
"7854","Chen,Z.",10991
"7855","Chen,Z.",10991
"7856","Nakhla,M.K.",53481
"7857","Maxwell,D.P.",53481
"7858","Schoenfelder,M.",53481
"7859","Green,S.K.",53481
"7860","Maxwell,D.P.",53481
"7861","Schoenfelder,M.",53481
"7862","Green,S.K.",53481
"7863","Schoenfelder,M.",53481
"7864","Green,S.K.",53481
"7865","Green,S.K.",53481
"7866","Ryschkewitsch,C.F.",10632
"7867","Brubaker,G.R.",10632
"7868","Stoner,G.L.",10632
"7869","Brubaker,G.R.",10632
"7870","Stoner,G.L.",10632
"7871","Stoner,G.L.",10632
"7872","McLaughlin,W.A.",51676
"7873","Maxwell,D.P.Th.",51676
"7874","Maxwell,D.P.Th.",51676
"7875","Sommer,G.",10407
"7876","Plikat,U.",10407
"7877","Iwanska,A.",10407
"7878","Wain-Hobson,S.",10407
"7879","Will,H.",10407
"7880","Meyerhans,A.",10407
"7881","Plikat,U.",10407
"7882","Iwanska,A.",10407
"7883","Wain-Hobson,S.",10407
"7884","Will,H.",10407
"7885","Meyerhans,A.",10407
"7886","Iwanska,A.",10407
"7887","Wain-Hobson,S.",10407
"7888","Will,H.",10407
"7889","Meyerhans,A.",10407
"7890","Wain-Hobson,S.",10407
"7891","Will,H.",10407
"7892","Meyerhans,A.",10407
"7893","Will,H.",10407
"7894","Meyerhans,A.",10407
"7895","Meyerhans,A.",10407
"7896","Albrecht,J.-C.",37296
"7897","Ensser,A.",37296
"7898","Huang,Y.-Q.",37296
"7899","Li,J.J.",37296
"7900","Friedman-Kien,A.-E.",37296
"7901","Fleckenstein,B.",37296
"7902","Ensser,A.",37296
"7903","Huang,Y.-Q.",37296
"7904","Li,J.J.",37296
"7905","Friedman-Kien,A.-E.",37296
"7906","Fleckenstein,B.",37296
"7907","Huang,Y.-Q.",37296
"7908","Li,J.J.",37296
"7909","Friedman-Kien,A.-E.",37296
"7910","Fleckenstein,B.",37296
"7911","Li,J.J.",37296
"7912","Friedman-Kien,A.-E.",37296
"7913","Fleckenstein,B.",37296
"7914","Friedman-Kien,A.-E.",37296
"7915","Fleckenstein,B.",37296
"7916","Fleckenstein,B.",37296
"7917","Huismans,H.",40050
